Plant Name_ Nom de l'usine,Plant Number_No. de l'usine,Address_Adresse,City_Ville,Province,Postal Code_Code postal,Telephone_Téléphone,Latitude,Longitude,Beef_Boeuf,"Buffalo,Yak_Bison, Yack","Veal, Light Calves_Veaux de boucherie, Veaux légers","Goats, Lamb, Sheep_Chèvres, Agneaux, Moutons","Deer, Elk_Cerfs, Élans ",Pigs_Porcs,"Chicken, Fowl_Poulet, Oiseaux de basse-cour",Turkeys_Dindes,"Ducks, Geese_Canards, Oies",Fancy Poultry_Volaille à chair fine,Rabbits_Lapins,"Emus, Ostrich, Rhea_Émeus, Autruches, Nandous","Alpaca, Llama_Alpaga, Lama",FSMP_ETVA,FP_ETVA avec abattoir,Animal Class_Catégorie d'animaux
Bilal Farms Inc.,206,1926 Landry Street,Clarence Creek,ON,K0A 1N0,(613) 488-2268,45.49718,-75.21455,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,"Veal_Veaux de boucherie, Alpaca_Alpaga, Heavy Calves_Veaux lourds, Beef-Dairy Calves_Veaux de boucherie ou de race laitière, Beef_Boeuf, Light Calves_Veaux légers, Sheep_Moutons, Lambs_Agneaux, Goats_Chèvres, Deer_Cerfs, Llama_Lama, Veal_Veaux de boucherie, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Thunder Bay Meat Processing Company (1986) Limited,209,4754 Oliver Road,Murillo,ON,P0T 2G0,(807) 935-2911,48.42,-89.47,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,"Veal_Veaux de boucherie, Beef-Dairy Calves_Veaux de boucherie ou de race laitière, Beef_Boeuf, Rabbits_Lapins, Bison_Bison, Goats_Chèvres, Lambs_Agneaux, Sheep_Moutons, Pigs_Porcs, Veal_Veaux de boucherie, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Reiche Meat Products Ltd.,222,"555 Reiche Road, Rr 3",Pembroke,ON,K8A 6W4,(613) 732-3773,45.6689,-77.10378,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,"Pigs_Porcs, Sheep_Moutons, Light Calves_Veaux légers, Veal_Veaux de boucherie, Heavy Calves_Veaux lourds, Beef-Dairy Calves_Veaux de boucherie ou de race laitière, Beef_Boeuf, Lambs_Agneaux, Goats_Chèvres, Deer_Cerfs, Elk_Élans, Bison_Bison, Llama_Lama, Alpaca_Alpaga, Rabbits_Lapins, Pigs_Porcs, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Desormeaux Meats Incorporated,223,"1 Queen Street, Po Box 112",Crysler,ON,K0A 1R0,(613) 987-2148,45.2187,-75.15355,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,"Pigs_Porcs, Goats_Chèvres, Light Calves_Veaux légers, Heavy Calves_Veaux lourds, Beef-Dairy Calves_Veaux de boucherie ou de race laitière, Beef_Boeuf, Sheep_Moutons, Lambs_Agneaux, Pigs_Porcs, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Northorizon Abattoir,224,290 Deplonty Road,Bruce Mines,ON,P0R 1C0,(705) 941-8132,46.33306,-83.85394,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,"Fancy Poultry_Volaille à chair fine, Ducks_Canards, Turkeys_Dindes, Fowl_Oiseaux de basse-cour, Chicken_Poulet, Rabbits_Lapins, Alpaca_Alpaga, Bison_Bison, Water Buffalo_Buffle d’Inde, Deer_Cerfs, Goats_Chèvres, Lambs_Agneaux, Sheep_Moutons, Pigs_Porcs, Light Calves_Veaux légers, Veal_Veaux de boucherie, Heavy Calves_Veaux lourds, Beef-Dairy Calves_Veaux de boucherie ou de race laitière, Beef_Boeuf, Fancy Poultry_Volaille à chair fine, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Brian Quinn's Meat Ltd.,225,"3988 County Rd. #1, Rr 2",Yarker,ON,K0K 3N0,(613) 377-6430,44.36204,-76.77703,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,"Beef_Boeuf, Rabbits_Lapins, Alpaca_Alpaga, Yak_Yacks, Bison_Bison, Goats_Chèvres, Lambs_Agneaux, Sheep_Moutons, Pigs_Porcs, Light Calves_Veaux légers, Veal_Veaux de boucherie, Heavy Calves_Veaux lourds, Beef-Dairy Calves_Veaux de boucherie ou de race laitière, Beef_Boeuf, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Zehr's Country Market,230,70963 Bronson Line,Dashwood,ON,N0M 1N0,(519) 237-3668,43.33511,-81.63409,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,"Pigs_Porcs, Light Calves_Veaux légers, Veal_Veaux de boucherie, Heavy Calves_Veaux lourds, Beef-Dairy Calves_Veaux de boucherie ou de race laitière, Beef_Boeuf, Bison_Bison, Water Buffalo_Buffle d’Inde, Deer_Cerfs, Goats_Chèvres, Lambs_Agneaux, Sheep_Moutons, Pigs_Porcs, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Creative Meats,236,"7437 Hwy 17, Rr 1",Warren,ON,P0H 2N0,(705) 967-2006,46.45128,-80.39951,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,"Pigs_Porcs, Beef_Boeuf, Alpaca_Alpaga, Ratites, Llama_Lama, Bison_Bison, Elk_Élans, Deer_Cerfs, Goats_Chèvres, Rabbits_Lapins, Beef-Dairy Calves_Veaux de boucherie ou de race laitière, Heavy Calves_Veaux lourds, Light Calves_Veaux légers, Sheep_Moutons, Lambs_Agneaux, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Al Madina Halal Meat Packers,237,3944 Carman Road,Brinston,ON,K0E 1C0,(613) 652-1301,44.9285,-75.42078,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,"Light Calves_Veaux légers, Veal_Veaux de boucherie, Sheep_Moutons, Lambs_Agneaux, Goats_Chèvres, Deer_Cerfs, Water Buffalo_Buffle d’Inde, Bison_Bison, Llama_Lama, Alpaca_Alpaga, Beef_Boeuf, Beef-Dairy Calves_Veaux de boucherie ou de race laitière, Heavy Calves_Veaux lourds, Light Calves_Veaux légers, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Dresden Meat Packers Limited,242,"R.R. #2, 78 Hwy, 10210 Mccreary Line",Dresden,ON,N0P 1M0,(519) 683-2585,42.60097,-82.18529,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,"Alpaca_Alpaga, Beef_Boeuf, Lambs_Agneaux, Sheep_Moutons, Pigs_Porcs, Goats_Chèvres, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
A-Mar Meats,246,1981 Red Deer Road E.,Val Gagne,ON,P0K 1W0,(705) 232-6328,48.59478,-80.57892,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,"Fancy Poultry_Volaille à chair fine, Ducks_Canards, Geese_Oies, Turkeys_Dindes, Fowl_Oiseaux de basse-cour, Chicken_Poulet, Rabbits_Lapins, Alpaca_Alpaga, Yak_Yacks, Bison_Bison, Elk_Élans, Deer_Cerfs, Goats_Chèvres, Lambs_Agneaux, Sheep_Moutons, Pigs_Porcs, Light Calves_Veaux légers, Veal_Veaux de boucherie, Heavy Calves_Veaux lourds, Beef-Dairy Calves_Veaux de boucherie ou de race laitière, Beef_Boeuf, Beef_Boeuf, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Rainy River District Regional Abattoir Inc.,256,"Box 299, 26 Byng Street",Emo,ON,P0W 1E0,(807) 482-3028,48.63617,-93.8371,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,"Bison_Bison, Elk_Élans, Goats_Chèvres, Beef_Boeuf, Sheep_Moutons, Pigs_Porcs, Heavy Calves_Veaux lourds, Rabbits_Lapins, Chicken_Poulet, Turkeys_Dindes, Geese_Oies, Ducks_Canards, Fancy Poultry_Volaille à chair fine, Lambs_Agneaux, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Hay's Custom Cutting,257,"2958 4Th Line, Rr 5",Campbellford,ON,K0L 1L0,(705) 653-3388,44.30641,-77.67397,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,"Bison_Bison, Water Buffalo_Buffle d’Inde, Elk_Élans, Goats_Chèvres, Lambs_Agneaux, Sheep_Moutons, Pigs_Porcs, Light Calves_Veaux légers, Heavy Calves_Veaux lourds, Beef-Dairy Calves_Veaux de boucherie ou de race laitière, Beef_Boeuf, Beef_Boeuf, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Beverly Creek,259,385 Concession 6 East,Millgrove,ON,L8B 1M2,(905) 690-8111,43.36732,-79.92622,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,"Alpaca_Alpaga, Beef_Boeuf, Llama_Lama, Bison_Bison, Water Buffalo_Buffle d’Inde, Elk_Élans, Deer_Cerfs, Goats_Chèvres, Lambs_Agneaux, Sheep_Moutons, Light Calves_Veaux légers, Veal_Veaux de boucherie, Heavy Calves_Veaux lourds, Beef-Dairy Calves_Veaux de boucherie ou de race laitière, Yak_Yacks, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Joe Savage & Fils Abattoir Inc.,262,C.P. 28 - 113 Rue Principale,St-Albert,ON,K0A 3C0,(613) 987-2070,45.25455,-75.12417,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,"Beef_Boeuf, Beef-Dairy Calves_Veaux de boucherie ou de race laitière, Heavy Calves_Veaux lourds, Veal_Veaux de boucherie, Light Calves_Veaux légers, Sheep_Moutons, Lambs_Agneaux, Goats_Chèvres, Beef_Boeuf, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Vanessa Meats & Deli Inc.,265,1728 Norfolk County Rd19 West,Vanessa,ON,N0E 1R0,(519) 446-3897,42.9725,-80.37549,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,"Elk_Élans, Deer_Cerfs, Goats_Chèvres, Lambs_Agneaux, Sheep_Moutons, Pigs_Porcs, Light Calves_Veaux légers, Water Buffalo_Buffle d’Inde, Bison_Bison, Llama_Lama, Yak_Yacks, Alpaca_Alpaga, Beef_Boeuf, Beef-Dairy Calves_Veaux de boucherie ou de race laitière, Heavy Calves_Veaux lourds, Veal_Veaux de boucherie, Veal_Veaux de boucherie, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Taylor's Custom Meats,266,"11544 Northumberland Rd. 29, Rr 4",Roseneath,ON,K0K 2X0,(905) 352-2367,44.14055,-78.05805,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,"Goats_Chèvres, Lambs_Agneaux, Sheep_Moutons, Pigs_Porcs, Light Calves_Veaux légers, Heavy Calves_Veaux lourds, Beef-Dairy Calves_Veaux de boucherie ou de race laitière, Beef_Boeuf, Bison_Bison, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Matar  Meats,274,"2690 Stagecoach Road, Rr 1",Osgoode,ON,K0A 2W0,(613) 821-7929,45.19164,-75.56825,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,"Deer_Cerfs, Lambs_Agneaux, Sheep_Moutons, Light Calves_Veaux légers, Veal_Veaux de boucherie, Heavy Calves_Veaux lourds, Beef-Dairy Calves_Veaux de boucherie ou de race laitière, Beef_Boeuf, Goats_Chèvres, Llama_Lama, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Bentinck Packers Limited,275,"381488 Concession 4 Ndr, Rr 3",Hanover,ON,N4N 3B9,(519) 364-3538,44.19687,-80.98292,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,"Bison_Bison, Pigs_Porcs, Lambs_Agneaux, Sheep_Moutons, Light Calves_Veaux légers, Veal_Veaux de boucherie, Heavy Calves_Veaux lourds, Beef-Dairy Calves_Veaux de boucherie ou de race laitière, Beef_Boeuf, Llama_Lama, Alpaca_Alpaga, Goats_Chèvres, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Rua Meats,277,"275 Frankford Road, Rr 1",Foxboro,ON,K0K 2B0,(647) 990-5090,44.2335,-77.4451,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,"Lambs_Agneaux, Sheep_Moutons, Pigs_Porcs, Light Calves_Veaux légers, Heavy Calves_Veaux lourds, Beef-Dairy Calves_Veaux de boucherie ou de race laitière, Beef_Boeuf, Rabbits_Lapins, Water Buffalo_Buffle d’Inde, Goats_Chèvres, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Cole Bros. Meat Processing,278,"134 Old Milford Rd, Rr 9",Picton,ON,K0K 2T0,(613) 476-6955,43.9986,-77.10926,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,"Pigs_Porcs, Beef_Boeuf, Lambs_Agneaux, Sheep_Moutons, Heavy Calves_Veaux lourds, Goats_Chèvres, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
L & M Meats Distributing Inc.,285,233 Patterson Street North,Beeton,ON,L0G 1A0,(416) 827-7434,44.08797,-79.7827,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,"Beef_Boeuf, Beef-Dairy Calves_Veaux de boucherie ou de race laitière, Heavy Calves_Veaux lourds, Veal_Veaux de boucherie, Light Calves_Veaux légers, Pigs_Porcs, Sheep_Moutons, Lambs_Agneaux, Goats_Chèvres, Deer_Cerfs, Elk_Élans, Llama_Lama, Alpaca_Alpaga, Rabbits_Lapins, Beef-Dairy Calves_Veaux de boucherie ou de race laitière, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Palmateer's Abattoir Ltd.,286,2253 River Street West,Tweed,ON,KOK 3J0,(613) 478-3801,44.47174,-77.32517,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,"Alpaca_Alpaga, Beef_Boeuf, Beef-Dairy Calves_Veaux de boucherie ou de race laitière, Heavy Calves_Veaux lourds, Light Calves_Veaux légers, Pigs_Porcs, Sheep_Moutons, Lambs_Agneaux, Goats_Chèvres, Llama_Lama, Water Buffalo_Buffle d’Inde, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Newmarket Meat Packers Ltd.,297,15452 Warden Ave.,Newmarket,ON,L4A 2V6,(905) 836-7001,44.0257,-79.37329,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,"Goats_Chèvres, Lambs_Agneaux, Sheep_Moutons, Beef_Boeuf, Veal_Veaux de boucherie, Heavy Calves_Veaux lourds, Veal_Veaux de boucherie, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Birch Lake Abattoir,299,"556 Birch Lake Road, Rr 3",Massey,ON,P0P 1P0,(705) 865-1366,46.24868,-82.0479,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,"Llama_Lama, Bison_Bison, Goats_Chèvres, Lambs_Agneaux, Sheep_Moutons, Pigs_Porcs, Light Calves_Veaux légers, Veal_Veaux de boucherie, Heavy Calves_Veaux lourds, Beef-Dairy Calves_Veaux de boucherie ou de race laitière, Beef_Boeuf, Fancy Poultry_Volaille à chair fine, Ducks_Canards, Geese_Oies, Turkeys_Dindes, Fowl_Oiseaux de basse-cour, Chicken_Poulet, Rabbits_Lapins, Alpaca_Alpaga, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Wall's Pork Shop,300,178 Wall St,Oxdrift,ON,P0V 2J0,(807) 937-4357,49.75567,-92.99291,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,"Rabbits_Lapins, Beef_Boeuf, Lambs_Agneaux, Sheep_Moutons, Pigs_Porcs, Light Calves_Veaux légers, Veal_Veaux de boucherie, Heavy Calves_Veaux lourds, Beef-Dairy Calves_Veaux de boucherie ou de race laitière, Goats_Chèvres, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Belle Vallee,303,982125 Belle Vallee Road,Belle Vallee,ON,P0J 1A0,(705) 647-7419,47.6542,-79.60578,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,"Beef_Boeuf, Pigs_Porcs, Fancy Poultry_Volaille à chair fine, Ducks_Canards, Geese_Oies, Turkeys_Dindes, Fowl_Oiseaux de basse-cour, Chicken_Poulet, Rabbits_Lapins, Bison_Bison, Water Buffalo_Buffle d’Inde, Goats_Chèvres, Lambs_Agneaux, Sheep_Moutons, Light Calves_Veaux légers, Veal_Veaux de boucherie, Heavy Calves_Veaux lourds, Beef-Dairy Calves_Veaux de boucherie ou de race laitière, Beef_Boeuf, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Hastings Meat Market,304,"570 Moira Rd., Rr2",Stirling,ON,K0K 3E0,(613) 395-0505,44.34413,-77.45308,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,"Ratites, Beef_Boeuf, Goats_Chèvres, Lambs_Agneaux, Sheep_Moutons, Pigs_Porcs, Light Calves_Veaux légers, Veal_Veaux de boucherie, Heavy Calves_Veaux lourds, Beef-Dairy Calves_Veaux de boucherie ou de race laitière, Water Buffalo_Buffle d’Inde, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Teal's Pure Pork Sausage,309,"1812 Thompson Road East, Rr 5",Waterford,ON,N0E 1Y0,(905) 730-5664,42.94279,-80.17094,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,"Pigs_Porcs, Alpaca_Alpaga, Ratites, Llama_Lama, Bison_Bison, Water Buffalo_Buffle d’Inde, Deer_Cerfs, Goats_Chèvres, Lambs_Agneaux, Sheep_Moutons, Light Calves_Veaux légers, Veal_Veaux de boucherie, Heavy Calves_Veaux lourds, Beef-Dairy Calves_Veaux de boucherie ou de race laitière, Beef_Boeuf, Beef_Boeuf, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Farmersville Community Abattoir,311,63 Addison Rd,Athens,ON,K0E 1B0,(613) 851-0036,44.64278,-75.91,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,"Pigs_Porcs, Beef_Boeuf, Beef-Dairy Calves_Veaux de boucherie ou de race laitière, Heavy Calves_Veaux lourds, Veal_Veaux de boucherie, Sheep_Moutons, Alpaca_Alpaga, Goats_Chèvres, Lambs_Agneaux, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Limestone Island Abattoir Inc.,312,3120 Monument Road,Providence Bay,ON,P0P 1T0,(289) 380-1054,45.67598,-82.24,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,"Beef_Boeuf, Bison_Bison, Beef-Dairy Calves_Veaux de boucherie ou de race laitière, Heavy Calves_Veaux lourds, Light Calves_Veaux légers, Pigs_Porcs, Sheep_Moutons, Lambs_Agneaux, Goats_Chèvres, Deer_Cerfs, Beef_Boeuf, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Pine Ridge Meat Packers,598,917 Little Britain Road,Little Britain,ON,K0M 2C0,(416) 857-8723,44.28493,-78.87493,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,"Sheep_Moutons, Veal_Veaux de boucherie, Heavy Calves_Veaux lourds, Beef-Dairy Calves_Veaux de boucherie ou de race laitière, Beef_Boeuf, Light Calves_Veaux légers, Water Buffalo_Buffle d’Inde, Goats_Chèvres, Lambs_Agneaux, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Al-Mashriq Halal Farm,608,S1255 Durham Road 13,Sunderland,ON,L0C 1H0,(647) 286-0881,44.2645,-79.04255,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,"Beef_Boeuf, Beef-Dairy Calves_Veaux de boucherie ou de race laitière, Heavy Calves_Veaux lourds, Veal_Veaux de boucherie, Light Calves_Veaux légers, Sheep_Moutons, Lambs_Agneaux, Llama_Lama, Goats_Chèvres, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
