Plant Name_ Nom de l'usine,Plant Number_No. de l'usine,Address_Adresse,City_Ville,Province,Postal Code_Code postal,Telephone_Téléphone,Latitude,Longitude,Beef_Boeuf,"Buffalo,Yak_Bison, Yack","Veal, Light Calves_Veaux de boucherie, Veaux légers","Goats, Lamb, Sheep_Chèvres, Agneaux, Moutons","Deer, Elk_Cerfs, Élans ",Pigs_Porcs,"Chicken, Fowl_Poulet, Oiseaux de basse-cour",Turkeys_Dindes,"Ducks, Geese_Canards, Oies",Fancy Poultry_Volaille à chair fine,Rabbits_Lapins,"Emus, Ostrich, Rhea_Émeus, Autruches, Nandous","Alpaca, Llama_Alpaga, Lama",FSMP_ETVA,FP_ETVA avec abattoir,Animal Class_Catégorie d'animaux
Parkhill Meats Limited,0174,3900 Elginfield Road,Parkhill,ON,N0M 2K0,(519) 701-1311,43.15438,-81.58,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,"Heavy Calves_Veaux lourds, Beef-Dairy Calves_Veaux de boucherie ou de race laitière, Veal_Veaux de boucherie, Light Calves_Veaux légers, Sheep_Moutons, Lambs_Agneaux, Goats_Chèvres, Beef_Boeuf, Heavy Calves_Veaux lourds, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Aman's Abattoir Ltd.,0175,"286 Main Street, Po Box 177",Wellington,ON,K0K 3L0,(613) 922-2001,43.95201,-77.35156,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,"Light Calves_Veaux légers, Veal_Veaux de boucherie, Heavy Calves_Veaux lourds, Beef-Dairy Calves_Veaux de boucherie ou de race laitière, Beef_Boeuf, Pigs_Porcs, Sheep_Moutons, Lambs_Agneaux, Goats_Chèvres, Bison_Bison, Ratites, Beef_Boeuf, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Hilts Butcher Shop Ltd.,0182,"1948 7Th Line, Asphodel, Rr 3",Norwood,ON,K0L 2V0,(705) 696-2172,44.34786,-77.99855,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,"Fowl_Oiseaux de basse-cour, Beef_Boeuf, Beef-Dairy Calves_Veaux de boucherie ou de race laitière, Heavy Calves_Veaux lourds, Light Calves_Veaux légers, Pigs_Porcs, Fancy Poultry_Volaille à chair fine, Ducks_Canards, Geese_Oies, Turkeys_Dindes, Chicken_Poulet, Rabbits_Lapins, Bison_Bison, Water Buffalo_Buffle d’Inde, Goats_Chèvres, Lambs_Agneaux, Sheep_Moutons, Pigs_Porcs, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Otonabee Meat Packers Ltd.,0185,2043 Drummond Line,Peterborough,ON,K9J 6X4,(705) 743-8547,44.2905,-78.2412,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,"Pigs_Porcs, Light Calves_Veaux légers, Lambs_Agneaux, Beef_Boeuf, Beef-Dairy Calves_Veaux de boucherie ou de race laitière, Heavy Calves_Veaux lourds, Pigs_Porcs, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Simcoe Street Meat Packers,0191,18619 Simcoe St,Oakwood,ON,K0M 2M0,(416) 560-6595,44.32687,-78.99571,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,"Ducks_Canards, Beef_Boeuf, Beef-Dairy Calves_Veaux de boucherie ou de race laitière, Heavy Calves_Veaux lourds, Veal_Veaux de boucherie, Light Calves_Veaux légers, Lambs_Agneaux, Goats_Chèvres, Deer_Cerfs, Elk_Élans, Water Buffalo_Buffle d’Inde, Bison_Bison, Llama_Lama, Yak_Yacks, Fancy Poultry_Volaille à chair fine, Geese_Oies, Turkeys_Dindes, Fowl_Oiseaux de basse-cour, Chicken_Poulet, Rabbits_Lapins, Ratites, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Ralph Bos Meats Ltd.,0192,3742 Egremont Drive,Strathroy,ON,N7G 3H6,(519) 245-1574,43.00515,-81.61783,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,"Beef_Boeuf, Beef-Dairy Calves_Veaux de boucherie ou de race laitière, Heavy Calves_Veaux lourds, Veal_Veaux de boucherie, Light Calves_Veaux légers, Pigs_Porcs, Beef_Boeuf, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Henderson's Meats,0202,"13200 Mackenzie Rd., Rr 2",Chesterville,ON,K0C 1H0,(613) 448-3471,45.02789,-75.20632,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,"Pigs_Porcs, Light Calves_Veaux légers, Veal_Veaux de boucherie, Heavy Calves_Veaux lourds, Beef_Boeuf, Sheep_Moutons, Lambs_Agneaux, Goats_Chèvres, Deer_Cerfs, Water Buffalo_Buffle d’Inde, Bison_Bison, Pigs_Porcs, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Bilal Farms Inc.,0206,1926 Landry Street,Clarence Creek,ON,K0A 1N0,(613) 488-2268,45.49718,-75.21455,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,"Veal_Veaux de boucherie, Alpaca_Alpaga, Heavy Calves_Veaux lourds, Beef-Dairy Calves_Veaux de boucherie ou de race laitière, Beef_Boeuf, Light Calves_Veaux légers, Sheep_Moutons, Lambs_Agneaux, Goats_Chèvres, Deer_Cerfs, Llama_Lama, Veal_Veaux de boucherie, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Thunder Bay Meat Processing Company (1986) Limited,0209,4754 Oliver Road,Murillo,ON,P0T 2G0,(807) 935-2911,48.42,-89.47,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,"Veal_Veaux de boucherie, Beef-Dairy Calves_Veaux de boucherie ou de race laitière, Beef_Boeuf, Rabbits_Lapins, Bison_Bison, Goats_Chèvres, Lambs_Agneaux, Sheep_Moutons, Pigs_Porcs, Veal_Veaux de boucherie, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Mcgarroch Of Micksburg Custom Butchering,0219,"2749 Micksburg Rd., Rr 3",Pembroke,ON,K8A 6W4,(613) 732-7181,45.67677,-77.05476,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"Pigs_Porcs, Pigs_Porcs, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Reiche Meat Products Ltd.,0222,"555 Reiche Road, Rr 3",Pembroke,ON,K8A 6W4,(613) 732-3773,45.6689,-77.10378,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,"Pigs_Porcs, Sheep_Moutons, Light Calves_Veaux légers, Veal_Veaux de boucherie, Heavy Calves_Veaux lourds, Beef-Dairy Calves_Veaux de boucherie ou de race laitière, Beef_Boeuf, Lambs_Agneaux, Goats_Chèvres, Deer_Cerfs, Elk_Élans, Bison_Bison, Llama_Lama, Alpaca_Alpaga, Rabbits_Lapins, Pigs_Porcs, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Desormeaux Meats Incorporated,0223,"1 Queen Street, Po Box 112",Crysler,ON,K0A 1R0,(613) 987-2148,45.2187,-75.15355,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,"Pigs_Porcs, Goats_Chèvres, Light Calves_Veaux légers, Heavy Calves_Veaux lourds, Beef-Dairy Calves_Veaux de boucherie ou de race laitière, Beef_Boeuf, Sheep_Moutons, Lambs_Agneaux, Pigs_Porcs, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Northorizon Abattoir,0224,290 Deplonty Road,Bruce Mines,ON,P0R 1C0,(705) 941-8132,46.33306,-83.85394,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,"Fancy Poultry_Volaille à chair fine, Ducks_Canards, Turkeys_Dindes, Fowl_Oiseaux de basse-cour, Chicken_Poulet, Rabbits_Lapins, Alpaca_Alpaga, Bison_Bison, Water Buffalo_Buffle d’Inde, Deer_Cerfs, Goats_Chèvres, Lambs_Agneaux, Sheep_Moutons, Pigs_Porcs, Light Calves_Veaux légers, Veal_Veaux de boucherie, Heavy Calves_Veaux lourds, Beef-Dairy Calves_Veaux de boucherie ou de race laitière, Beef_Boeuf, Fancy Poultry_Volaille à chair fine, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Brian Quinn's Meat Ltd.,0225,"3988 County Rd. #1, Rr 2",Yarker,ON,K0K 3N0,(613) 377-6430,44.36204,-76.77703,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,"Beef_Boeuf, Rabbits_Lapins, Alpaca_Alpaga, Yak_Yacks, Bison_Bison, Goats_Chèvres, Lambs_Agneaux, Sheep_Moutons, Pigs_Porcs, Light Calves_Veaux légers, Veal_Veaux de boucherie, Heavy Calves_Veaux lourds, Beef-Dairy Calves_Veaux de boucherie ou de race laitière, Beef_Boeuf, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Zehr's Country Market,0230,70963 Bronson Line,Dashwood,ON,N0M 1N0,(519) 237-3668,43.33511,-81.63409,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,"Pigs_Porcs, Light Calves_Veaux légers, Veal_Veaux de boucherie, Heavy Calves_Veaux lourds, Beef-Dairy Calves_Veaux de boucherie ou de race laitière, Beef_Boeuf, Bison_Bison, Water Buffalo_Buffle d’Inde, Deer_Cerfs, Goats_Chèvres, Lambs_Agneaux, Sheep_Moutons, Pigs_Porcs, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Creative Meats,0236,"7437 Hwy 17, Rr 1",Warren,ON,P0H 2N0,(705) 967-2006,46.45128,-80.39951,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,"Pigs_Porcs, Beef_Boeuf, Alpaca_Alpaga, Ratites, Llama_Lama, Bison_Bison, Elk_Élans, Deer_Cerfs, Goats_Chèvres, Rabbits_Lapins, Beef-Dairy Calves_Veaux de boucherie ou de race laitière, Heavy Calves_Veaux lourds, Light Calves_Veaux légers, Sheep_Moutons, Lambs_Agneaux, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Al Madina Halal Meat Packers,0237,3944 Carman Road,Brinston,ON,K0E 1C0,(613) 652-1301,44.9285,-75.42078,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,"Light Calves_Veaux légers, Veal_Veaux de boucherie, Sheep_Moutons, Lambs_Agneaux, Goats_Chèvres, Deer_Cerfs, Water Buffalo_Buffle d’Inde, Bison_Bison, Llama_Lama, Alpaca_Alpaga, Beef_Boeuf, Beef-Dairy Calves_Veaux de boucherie ou de race laitière, Heavy Calves_Veaux lourds, Light Calves_Veaux légers, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Dresden Meat Packers Limited,0242,"R.R. #2, 78 Hwy, 10210 Mccreary Line",Dresden,ON,N0P 1M0,(519) 683-2585,42.60097,-82.18529,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,"Alpaca_Alpaga, Beef_Boeuf, Lambs_Agneaux, Sheep_Moutons, Pigs_Porcs, Goats_Chèvres, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
A-Mar Meats,0246,1981 Red Deer Road E.,Val Gagne,ON,P0K 1W0,(705) 232-6328,48.59478,-80.57892,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,"Fancy Poultry_Volaille à chair fine, Ducks_Canards, Geese_Oies, Turkeys_Dindes, Fowl_Oiseaux de basse-cour, Chicken_Poulet, Rabbits_Lapins, Alpaca_Alpaga, Yak_Yacks, Bison_Bison, Elk_Élans, Deer_Cerfs, Goats_Chèvres, Lambs_Agneaux, Sheep_Moutons, Pigs_Porcs, Light Calves_Veaux légers, Veal_Veaux de boucherie, Heavy Calves_Veaux lourds, Beef-Dairy Calves_Veaux de boucherie ou de race laitière, Beef_Boeuf, Beef_Boeuf, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Victoria Packers,0250,280356 Artemesia Southgate Tline,Proton Station,ON,N0C 1L0,(519) 502-2636,44.21767,-80.46841,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"Pigs_Porcs, Pigs_Porcs, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Rainy River District Regional Abattoir Inc.,0256,"Box 299, 26 Byng Street",Emo,ON,P0W 1E0,(807) 482-3028,48.63617,-93.8371,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,"Bison_Bison, Elk_Élans, Goats_Chèvres, Beef_Boeuf, Sheep_Moutons, Pigs_Porcs, Heavy Calves_Veaux lourds, Rabbits_Lapins, Chicken_Poulet, Turkeys_Dindes, Geese_Oies, Ducks_Canards, Fancy Poultry_Volaille à chair fine, Lambs_Agneaux, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Hay's Custom Cutting,0257,"2958 4Th Line, Rr 5",Campbellford,ON,K0L 1L0,(705) 653-3388,44.30641,-77.67397,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,"Bison_Bison, Water Buffalo_Buffle d’Inde, Elk_Élans, Goats_Chèvres, Lambs_Agneaux, Sheep_Moutons, Pigs_Porcs, Light Calves_Veaux légers, Heavy Calves_Veaux lourds, Beef-Dairy Calves_Veaux de boucherie ou de race laitière, Beef_Boeuf, Beef_Boeuf, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Beverly Creek,0259,385 Concession 6 East,Millgrove,ON,L8B 1M2,(905) 690-8111,43.36732,-79.92622,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,"Alpaca_Alpaga, Beef_Boeuf, Llama_Lama, Bison_Bison, Water Buffalo_Buffle d’Inde, Elk_Élans, Deer_Cerfs, Goats_Chèvres, Lambs_Agneaux, Sheep_Moutons, Light Calves_Veaux légers, Veal_Veaux de boucherie, Heavy Calves_Veaux lourds, Beef-Dairy Calves_Veaux de boucherie ou de race laitière, Yak_Yacks, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Joe Savage & Fils Abattoir Inc.,0262,C.P. 28 - 113 Rue Principale,St-Albert,ON,K0A 3C0,(613) 987-2070,45.25455,-75.12417,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,"Beef_Boeuf, Beef-Dairy Calves_Veaux de boucherie ou de race laitière, Heavy Calves_Veaux lourds, Veal_Veaux de boucherie, Light Calves_Veaux légers, Sheep_Moutons, Lambs_Agneaux, Goats_Chèvres, Beef_Boeuf, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Vanessa Meats & Deli Inc.,0265,1728 Norfolk County Rd19 West,Vanessa,ON,N0E 1R0,(519) 446-3897,42.9725,-80.37549,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,"Elk_Élans, Deer_Cerfs, Goats_Chèvres, Lambs_Agneaux, Sheep_Moutons, Pigs_Porcs, Light Calves_Veaux légers, Water Buffalo_Buffle d’Inde, Bison_Bison, Llama_Lama, Yak_Yacks, Alpaca_Alpaga, Beef_Boeuf, Beef-Dairy Calves_Veaux de boucherie ou de race laitière, Heavy Calves_Veaux lourds, Veal_Veaux de boucherie, Veal_Veaux de boucherie, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Taylor's Custom Meats,0266,"11544 Northumberland Rd. 29, Rr 4",Roseneath,ON,K0K 2X0,(905) 352-2367,44.14055,-78.05805,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,"Goats_Chèvres, Lambs_Agneaux, Sheep_Moutons, Pigs_Porcs, Light Calves_Veaux légers, Heavy Calves_Veaux lourds, Beef-Dairy Calves_Veaux de boucherie ou de race laitière, Beef_Boeuf, Bison_Bison, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Matar  Meats,0274,"2690 Stagecoach Road, Rr 1",Osgoode,ON,K0A 2W0,(613) 821-7929,45.19164,-75.56825,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,"Deer_Cerfs, Lambs_Agneaux, Sheep_Moutons, Light Calves_Veaux légers, Veal_Veaux de boucherie, Heavy Calves_Veaux lourds, Beef-Dairy Calves_Veaux de boucherie ou de race laitière, Beef_Boeuf, Goats_Chèvres, Llama_Lama, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Bentinck Packers Limited,0275,"381488 Concession 4 Ndr, Rr 3",Hanover,ON,N4N 3B9,(519) 364-3538,44.19687,-80.98292,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,"Bison_Bison, Pigs_Porcs, Lambs_Agneaux, Sheep_Moutons, Light Calves_Veaux légers, Veal_Veaux de boucherie, Heavy Calves_Veaux lourds, Beef-Dairy Calves_Veaux de boucherie ou de race laitière, Beef_Boeuf, Llama_Lama, Alpaca_Alpaga, Goats_Chèvres, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Rua Meats,0277,"275 Frankford Road, Rr 1",Foxboro,ON,K0K 2B0,(647) 990-5090,44.2335,-77.4451,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,"Lambs_Agneaux, Sheep_Moutons, Pigs_Porcs, Light Calves_Veaux légers, Heavy Calves_Veaux lourds, Beef-Dairy Calves_Veaux de boucherie ou de race laitière, Beef_Boeuf, Rabbits_Lapins, Water Buffalo_Buffle d’Inde, Goats_Chèvres, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Cole Bros. Meat Processing,0278,"134 Old Milford Rd, Rr 9",Picton,ON,K0K 2T0,(613) 476-6955,43.9986,-77.10926,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,"Pigs_Porcs, Beef_Boeuf, Lambs_Agneaux, Sheep_Moutons, Heavy Calves_Veaux lourds, Goats_Chèvres, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
L & M Meats Distributing Inc.,0285,233 Patterson Street North,Beeton,ON,L0G 1A0,(416) 827-7434,44.08797,-79.7827,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,"Beef_Boeuf, Beef-Dairy Calves_Veaux de boucherie ou de race laitière, Heavy Calves_Veaux lourds, Veal_Veaux de boucherie, Light Calves_Veaux légers, Pigs_Porcs, Sheep_Moutons, Lambs_Agneaux, Goats_Chèvres, Deer_Cerfs, Elk_Élans, Llama_Lama, Alpaca_Alpaga, Rabbits_Lapins, Beef-Dairy Calves_Veaux de boucherie ou de race laitière, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Palmateer's Abattoir Ltd.,0286,2253 River Street West,Tweed,ON,KOK 3J0,(613) 478-3801,44.47174,-77.32517,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,"Alpaca_Alpaga, Beef_Boeuf, Beef-Dairy Calves_Veaux de boucherie ou de race laitière, Heavy Calves_Veaux lourds, Light Calves_Veaux légers, Pigs_Porcs, Sheep_Moutons, Lambs_Agneaux, Goats_Chèvres, Llama_Lama, Water Buffalo_Buffle d’Inde, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Ewedell Farms,0289,1282 Oriole Park Drive,Woodslee,ON,N0R 1V0,(519) 723-4456,42.2318,-82.73673,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Goats_Chèvres, Lambs_Agneaux, Sheep_Moutons, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Newmarket Meat Packers Ltd.,0297,15452 Warden Ave.,Newmarket,ON,L4A 2V6,(905) 836-7001,44.0257,-79.37329,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,"Goats_Chèvres, Lambs_Agneaux, Sheep_Moutons, Beef_Boeuf, Veal_Veaux de boucherie, Heavy Calves_Veaux lourds, Veal_Veaux de boucherie, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Birch Lake Abattoir,0299,"556 Birch Lake Road, Rr 3",Massey,ON,P0P 1P0,(705) 865-1366,46.24868,-82.0479,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,"Llama_Lama, Bison_Bison, Goats_Chèvres, Lambs_Agneaux, Sheep_Moutons, Pigs_Porcs, Light Calves_Veaux légers, Veal_Veaux de boucherie, Heavy Calves_Veaux lourds, Beef-Dairy Calves_Veaux de boucherie ou de race laitière, Beef_Boeuf, Fancy Poultry_Volaille à chair fine, Ducks_Canards, Geese_Oies, Turkeys_Dindes, Fowl_Oiseaux de basse-cour, Chicken_Poulet, Rabbits_Lapins, Alpaca_Alpaga, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Wall's Pork Shop,0300,178 Wall St,Oxdrift,ON,P0V 2J0,(807) 937-4357,49.75567,-92.99291,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,"Rabbits_Lapins, Beef_Boeuf, Lambs_Agneaux, Sheep_Moutons, Pigs_Porcs, Light Calves_Veaux légers, Veal_Veaux de boucherie, Heavy Calves_Veaux lourds, Beef-Dairy Calves_Veaux de boucherie ou de race laitière, Goats_Chèvres, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Belle Vallee,0303,982125 Belle Vallee Road,Belle Vallee,ON,P0J 1A0,(705) 647-7419,47.6542,-79.60578,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,"Beef_Boeuf, Pigs_Porcs, Fancy Poultry_Volaille à chair fine, Ducks_Canards, Geese_Oies, Turkeys_Dindes, Fowl_Oiseaux de basse-cour, Chicken_Poulet, Rabbits_Lapins, Bison_Bison, Water Buffalo_Buffle d’Inde, Goats_Chèvres, Lambs_Agneaux, Sheep_Moutons, Light Calves_Veaux légers, Veal_Veaux de boucherie, Heavy Calves_Veaux lourds, Beef-Dairy Calves_Veaux de boucherie ou de race laitière, Beef_Boeuf, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Hastings Meat Market,0304,"570 Moira Rd., Rr2",Stirling,ON,K0K 3E0,(613) 395-0505,44.34413,-77.45308,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,"Ratites, Beef_Boeuf, Goats_Chèvres, Lambs_Agneaux, Sheep_Moutons, Pigs_Porcs, Light Calves_Veaux légers, Veal_Veaux de boucherie, Heavy Calves_Veaux lourds, Beef-Dairy Calves_Veaux de boucherie ou de race laitière, Water Buffalo_Buffle d’Inde, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Afghan Halal Farm,0306,"15755 10Th Concession, Rr 3",Schomberg,ON,L0G 1T0,(416) 894-1802,43.913,-79.678,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Goats_Chèvres, Sheep_Moutons, Lambs_Agneaux, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Hunter's Dressed Meats,0308,"1834 Hutchinson Road, Rr 8",Dunnville,ON,N1A 2W7,(416) 312-5515,42.95861,-79.55928,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"Pigs_Porcs, Pigs_Porcs, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Teal's Pure Pork Sausage,0309,"1812 Thompson Road East, Rr 5",Waterford,ON,N0E 1Y0,(905) 730-5664,42.94279,-80.17094,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,"Pigs_Porcs, Alpaca_Alpaga, Ratites, Llama_Lama, Bison_Bison, Water Buffalo_Buffle d’Inde, Deer_Cerfs, Goats_Chèvres, Lambs_Agneaux, Sheep_Moutons, Light Calves_Veaux légers, Veal_Veaux de boucherie, Heavy Calves_Veaux lourds, Beef-Dairy Calves_Veaux de boucherie ou de race laitière, Beef_Boeuf, Beef_Boeuf, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Farmersville Community Abattoir,0311,63 Addison Rd,Athens,ON,K0E 1B0,(613) 851-0036,44.64278,-75.91,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,"Pigs_Porcs, Beef_Boeuf, Beef-Dairy Calves_Veaux de boucherie ou de race laitière, Heavy Calves_Veaux lourds, Veal_Veaux de boucherie, Sheep_Moutons, Alpaca_Alpaga, Goats_Chèvres, Lambs_Agneaux, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Limestone Island Abattoir Inc.,0312,3120 Monument Road,Providence Bay,ON,P0P 1T0,(289) 380-1054,45.67598,-82.24,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,"Beef_Boeuf, Bison_Bison, Beef-Dairy Calves_Veaux de boucherie ou de race laitière, Heavy Calves_Veaux lourds, Light Calves_Veaux légers, Pigs_Porcs, Sheep_Moutons, Lambs_Agneaux, Goats_Chèvres, Deer_Cerfs, Beef_Boeuf, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Sargent Farms,0351,61 Garden Lane,Milton,ON,L9T 2P7,(905) 878-4401,43.5134,-79.88542,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"Chicken_Poulet, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Sargent Farms,0351A,5-3410 Semenyk Court,Mississauga,ON,L5C 4P8,(905) 878-4401,43.56776,-79.65207,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Abate Packers,0355,7597 Jones Baseline,Arthur,ON,N0G 1A0,(519) 848-2107,43.82312,-80.52396,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,"Fancy Poultry_Volaille à chair fine, Ducks_Canards, Geese_Oies, Turkeys_Dindes, Fowl_Oiseaux de basse-cour, Chicken_Poulet, Rabbits_Lapins, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Morrison Custom Poultry Processing Ltd.,0509,"3711 Lindsay Highway, Rr 3",Omemee,ON,K0L 2W0,(705) 799-7468,44.2924,-78.5881,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,"Lambs_Agneaux, Goats_Chèvres, Pigs_Porcs, Fancy Poultry_Volaille à chair fine, Ducks_Canards, Geese_Oies, Turkeys_Dindes, Fowl_Oiseaux de basse-cour, Chicken_Poulet, Rabbits_Lapins, Sheep_Moutons, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Schefter Poultry Processing Ltd.,0512,44783 Harriston Road,Gorrie,ON,N0G 1X0,(519) 335-6791,43.8802,-81.0675,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,"Fancy Poultry_Volaille à chair fine, Fowl_Oiseaux de basse-cour, Chicken_Poulet, Ducks_Canards, Geese_Oies, Turkeys_Dindes, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Lowbank Farms Ltd.,0518,4510 Hwy 6,Hagersville,ON,N0A 1H0,(905) 481-4824,42.99678,-80.01945,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"Chicken_Poulet, Turkeys_Dindes, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Brennan Poultry,0522,7109 Mosside Line,Alvinston,ON,N0N 1A0,(519) 695-6412,42.73303,-81.93684,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,"Fancy Poultry_Volaille à chair fine, Rabbits_Lapins, Chicken_Poulet, Fowl_Oiseaux de basse-cour, Turkeys_Dindes, Geese_Oies, Ducks_Canards, Fancy Poultry_Volaille à chair fine, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Clarington Poultry,0525,70 Mearns Crt.,Bowmanville,ON,L1C 4A2,(416) 834-3157,43.90321,-78.66618,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Chicken_Poulet
Laplante Poultry Farms Ltd/Ferme Avicole Laplante Ltée,0527,17141 Rombough Road,Monkland,ON,K0C 1V0,(613) 835-4440,45.1781,-74.88498,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"Chicken_Poulet, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Berube Poultry,0529,10135 Mcintyre Rd,Mountain,ON,K0E 1S0,(613) 989-2020,44.99161,-75.50326,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,"Fancy Poultry_Volaille à chair fine, Chicken_Poulet, Turkeys_Dindes, Ducks_Canards, Geese_Oies, Fancy Poultry_Volaille à chair fine, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
